"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"8863","Krapina","Krapina Layer 1-9 human remains 667","Complex II Unit c5","-","-","-"
"8864","Krapina","Krapina Layer 1-9 human remains 667","Complex II Unit c6","-","-","-"
"8865","Krapina","Krapina Layer 1-9 human remains 667","Complex II Unit c7","-","-","-"
"8866","Krapina","Krapina Layer 1-9 human remains 667","Complex II Unit c8","-","-","-"
"8867","Krapina","Krapina Layer 1-9 human remains 667","Complex II Unit c9","-","-","-"
"8868","Krapina","Krapina Layer 1-9 human remains 668","Complex II Unit c1","-","-","-"
"8869","Krapina","Krapina Layer 1-9 human remains 668","Complex II Unit c2","-","-","-"
"8870","Krapina","Krapina Layer 1-9 human remains 668","Complex II Unit c3","-","-","-"
"8871","Krapina","Krapina Layer 1-9 human remains 668","Complex II Unit c4","-","-","-"
"8872","Krapina","Krapina Layer 1-9 human remains 668","Complex II Unit c5","-","-","-"
"8873","Krapina","Krapina Layer 1-9 human remains 668","Complex II Unit c6","-","-","-"
"8874","Krapina","Krapina Layer 1-9 human remains 668","Complex II Unit c7","-","-","-"
"8875","Krapina","Krapina Layer 1-9 human remains 668","Complex II Unit c8","-","-","-"
"8876","Krapina","Krapina Layer 1-9 human remains 668","Complex II Unit c9","-","-","-"
"8877","Krapina","Krapina Layer 1-9 human remains 669","Complex II Unit c1","-","-","-"
"8878","Krapina","Krapina Layer 1-9 human remains 669","Complex II Unit c2","-","-","-"
"8879","Krapina","Krapina Layer 1-9 human remains 669","Complex II Unit c3","-","-","-"
"8880","Krapina","Krapina Layer 1-9 human remains 669","Complex II Unit c4","-","-","-"
"8881","Krapina","Krapina Layer 1-9 human remains 669","Complex II Unit c5","-","-","-"
"8882","Krapina","Krapina Layer 1-9 human remains 669","Complex II Unit c6","-","-","-"
"8883","Krapina","Krapina Layer 1-9 human remains 669","Complex II Unit c7","-","-","-"
"8884","Krapina","Krapina Layer 1-9 human remains 669","Complex II Unit c8","-","-","-"
"8885","Krapina","Krapina Layer 1-9 human remains 669","Complex II Unit c9","-","-","-"
"8886","Krapina","Krapina Layer 1-9 human remains 670","Complex II Unit c1","-","-","-"
"8887","Krapina","Krapina Layer 1-9 human remains 670","Complex II Unit c2","-","-","-"
"8888","Krapina","Krapina Layer 1-9 human remains 670","Complex II Unit c3","-","-","-"
"8889","Krapina","Krapina Layer 1-9 human remains 670","Complex II Unit c4","-","-","-"
"8890","Krapina","Krapina Layer 1-9 human remains 670","Complex II Unit c5","-","-","-"
"8891","Krapina","Krapina Layer 1-9 human remains 670","Complex II Unit c6","-","-","-"
"8892","Krapina","Krapina Layer 1-9 human remains 670","Complex II Unit c7","-","-","-"
"8893","Krapina","Krapina Layer 1-9 human remains 670","Complex II Unit c8","-","-","-"
"8894","Krapina","Krapina Layer 1-9 human remains 670","Complex II Unit c9","-","-","-"
"8895","Krapina","Krapina Layer 1-9 human remains 671","Complex II Unit c1","-","-","-"
"8896","Krapina","Krapina Layer 1-9 human remains 671","Complex II Unit c2","-","-","-"
"8897","Krapina","Krapina Layer 1-9 human remains 671","Complex II Unit c3","-","-","-"
"8898","Krapina","Krapina Layer 1-9 human remains 671","Complex II Unit c4","-","-","-"
"8899","Krapina","Krapina Layer 1-9 human remains 671","Complex II Unit c5","-","-","-"
"8900","Krapina","Krapina Layer 1-9 human remains 671","Complex II Unit c6","-","-","-"
"8901","Krapina","Krapina Layer 1-9 human remains 671","Complex II Unit c7","-","-","-"
"8902","Krapina","Krapina Layer 1-9 human remains 671","Complex II Unit c8","-","-","-"
"8903","Krapina","Krapina Layer 1-9 human remains 671","Complex II Unit c9","-","-","-"
"8904","Krapina","Krapina Layer 1-9 human remains 672","Complex II Unit c1","-","-","-"
"8905","Krapina","Krapina Layer 1-9 human remains 672","Complex II Unit c2","-","-","-"
"8906","Krapina","Krapina Layer 1-9 human remains 672","Complex II Unit c3","-","-","-"
"8907","Krapina","Krapina Layer 1-9 human remains 672","Complex II Unit c4","-","-","-"
"8908","Krapina","Krapina Layer 1-9 human remains 672","Complex II Unit c5","-","-","-"
"8909","Krapina","Krapina Layer 1-9 human remains 672","Complex II Unit c6","-","-","-"
"8910","Krapina","Krapina Layer 1-9 human remains 672","Complex II Unit c7","-","-","-"
"8911","Krapina","Krapina Layer 1-9 human remains 672","Complex II Unit c8","-","-","-"
"8912","Krapina","Krapina Layer 1-9 human remains 672","Complex II Unit c9","-","-","-"
"8913","Krapina","Krapina Layer 1-9 human remains 673","Complex II Unit c1","-","-","-"
"8914","Krapina","Krapina Layer 1-9 human remains 673","Complex II Unit c2","-","-","-"
"8915","Krapina","Krapina Layer 1-9 human remains 673","Complex II Unit c3","-","-","-"
"8916","Krapina","Krapina Layer 1-9 human remains 673","Complex II Unit c4","-","-","-"
"8917","Krapina","Krapina Layer 1-9 human remains 673","Complex II Unit c5","-","-","-"
"8918","Krapina","Krapina Layer 1-9 human remains 673","Complex II Unit c6","-","-","-"
"8919","Krapina","Krapina Layer 1-9 human remains 673","Complex II Unit c7","-","-","-"
"8920","Krapina","Krapina Layer 1-9 human remains 673","Complex II Unit c8","-","-","-"
"8921","Krapina","Krapina Layer 1-9 human remains 673","Complex II Unit c9","-","-","-"
"8922","Krapina","Krapina Layer 1-9 human remains 674","Complex II Unit c1","-","-","-"
"8923","Krapina","Krapina Layer 1-9 human remains 674","Complex II Unit c2","-","-","-"
"8924","Krapina","Krapina Layer 1-9 human remains 674","Complex II Unit c3","-","-","-"
"8925","Krapina","Krapina Layer 1-9 human remains 674","Complex II Unit c4","-","-","-"
"8926","Krapina","Krapina Layer 1-9 human remains 674","Complex II Unit c5","-","-","-"
"8927","Krapina","Krapina Layer 1-9 human remains 674","Complex II Unit c6","-","-","-"
"8928","Krapina","Krapina Layer 1-9 human remains 674","Complex II Unit c7","-","-","-"
"8929","Krapina","Krapina Layer 1-9 human remains 674","Complex II Unit c8","-","-","-"
"8930","Krapina","Krapina Layer 1-9 human remains 674","Complex II Unit c9","-","-","-"
"8931","Krapina","Krapina Layer 1-9 human remains 675","Complex II Unit c1","-","-","-"
"8932","Krapina","Krapina Layer 1-9 human remains 675","Complex II Unit c2","-","-","-"
"8933","Krapina","Krapina Layer 1-9 human remains 675","Complex II Unit c3","-","-","-"
"8934","Krapina","Krapina Layer 1-9 human remains 675","Complex II Unit c4","-","-","-"
"8935","Krapina","Krapina Layer 1-9 human remains 675","Complex II Unit c5","-","-","-"
"8936","Krapina","Krapina Layer 1-9 human remains 675","Complex II Unit c6","-","-","-"
"8937","Krapina","Krapina Layer 1-9 human remains 675","Complex II Unit c7","-","-","-"
"8938","Krapina","Krapina Layer 1-9 human remains 675","Complex II Unit c8","-","-","-"
"8939","Krapina","Krapina Layer 1-9 human remains 675","Complex II Unit c9","-","-","-"
"8940","Krapina","Krapina Layer 1-9 human remains 676","Complex II Unit c1","-","-","-"
"8941","Krapina","Krapina Layer 1-9 human remains 676","Complex II Unit c2","-","-","-"
"8942","Krapina","Krapina Layer 1-9 human remains 676","Complex II Unit c3","-","-","-"
"8943","Krapina","Krapina Layer 1-9 human remains 676","Complex II Unit c4","-","-","-"
"8944","Krapina","Krapina Layer 1-9 human remains 676","Complex II Unit c5","-","-","-"
"8945","Krapina","Krapina Layer 1-9 human remains 676","Complex II Unit c6","-","-","-"
"8946","Krapina","Krapina Layer 1-9 human remains 676","Complex II Unit c7","-","-","-"
"8947","Krapina","Krapina Layer 1-9 human remains 676","Complex II Unit c8","-","-","-"
"8948","Krapina","Krapina Layer 1-9 human remains 676","Complex II Unit c9","-","-","-"
"8949","Krapina","Krapina Layer 1-9 human remains 677","Complex II Unit c1","-","-","-"
"8950","Krapina","Krapina Layer 1-9 human remains 677","Complex II Unit c2","-","-","-"
"8951","Krapina","Krapina Layer 1-9 human remains 677","Complex II Unit c3","-","-","-"
"8952","Krapina","Krapina Layer 1-9 human remains 677","Complex II Unit c4","-","-","-"
"8953","Krapina","Krapina Layer 1-9 human remains 677","Complex II Unit c5","-","-","-"
"8954","Krapina","Krapina Layer 1-9 human remains 677","Complex II Unit c6","-","-","-"
"8955","Krapina","Krapina Layer 1-9 human remains 677","Complex II Unit c7","-","-","-"
"8956","Krapina","Krapina Layer 1-9 human remains 677","Complex II Unit c8","-","-","-"
"8957","Krapina","Krapina Layer 1-9 human remains 677","Complex II Unit c9","-","-","-"
"8958","Krapina","Krapina Layer 1-9 human remains 678","Complex II Unit c1","-","-","-"
"8959","Krapina","Krapina Layer 1-9 human remains 678","Complex II Unit c2","-","-","-"
"8960","Krapina","Krapina Layer 1-9 human remains 678","Complex II Unit c3","-","-","-"
"8961","Krapina","Krapina Layer 1-9 human remains 678","Complex II Unit c4","-","-","-"
"8962","Krapina","Krapina Layer 1-9 human remains 678","Complex II Unit c5","-","-","-"
"8963","Krapina","Krapina Layer 1-9 human remains 678","Complex II Unit c6","-","-","-"
"8964","Krapina","Krapina Layer 1-9 human remains 678","Complex II Unit c7","-","-","-"
"8965","Krapina","Krapina Layer 1-9 human remains 678","Complex II Unit c8","-","-","-"
"8966","Krapina","Krapina Layer 1-9 human remains 678","Complex II Unit c9","-","-","-"
"8967","Krapina","Krapina Layer 1-9 human remains 679","Complex II Unit c1","-","-","-"
"8968","Krapina","Krapina Layer 1-9 human remains 679","Complex II Unit c2","-","-","-"
"8969","Krapina","Krapina Layer 1-9 human remains 679","Complex II Unit c3","-","-","-"
"8970","Krapina","Krapina Layer 1-9 human remains 679","Complex II Unit c4","-","-","-"
"8971","Krapina","Krapina Layer 1-9 human remains 679","Complex II Unit c5","-","-","-"
"8972","Krapina","Krapina Layer 1-9 human remains 679","Complex II Unit c6","-","-","-"
"8973","Krapina","Krapina Layer 1-9 human remains 679","Complex II Unit c7","-","-","-"
"8974","Krapina","Krapina Layer 1-9 human remains 679","Complex II Unit c8","-","-","-"
"8975","Krapina","Krapina Layer 1-9 human remains 679","Complex II Unit c9","-","-","-"
"8976","Krapina","Krapina Layer 1-9 human remains 680","Complex II Unit c1","-","-","-"
"8977","Krapina","Krapina Layer 1-9 human remains 680","Complex II Unit c2","-","-","-"
"8978","Krapina","Krapina Layer 1-9 human remains 680","Complex II Unit c3","-","-","-"
"8979","Krapina","Krapina Layer 1-9 human remains 680","Complex II Unit c4","-","-","-"
"8980","Krapina","Krapina Layer 1-9 human remains 680","Complex II Unit c5","-","-","-"
"8981","Krapina","Krapina Layer 1-9 human remains 680","Complex II Unit c6","-","-","-"
"8982","Krapina","Krapina Layer 1-9 human remains 680","Complex II Unit c7","-","-","-"
"8983","Krapina","Krapina Layer 1-9 human remains 680","Complex II Unit c8","-","-","-"
"8984","Krapina","Krapina Layer 1-9 human remains 680","Complex II Unit c9","-","-","-"
"8985","Krapina","Krapina Layer 1-9 human remains 681","Complex II Unit c1","-","-","-"
"8986","Krapina","Krapina Layer 1-9 human remains 681","Complex II Unit c2","-","-","-"
"8987","Krapina","Krapina Layer 1-9 human remains 681","Complex II Unit c3","-","-","-"
"8988","Krapina","Krapina Layer 1-9 human remains 681","Complex II Unit c4","-","-","-"
"8989","Krapina","Krapina Layer 1-9 human remains 681","Complex II Unit c5","-","-","-"
"8990","Krapina","Krapina Layer 1-9 human remains 681","Complex II Unit c6","-","-","-"
"8991","Krapina","Krapina Layer 1-9 human remains 681","Complex II Unit c7","-","-","-"
"8992","Krapina","Krapina Layer 1-9 human remains 681","Complex II Unit c8","-","-","-"
"8993","Krapina","Krapina Layer 1-9 human remains 681","Complex II Unit c9","-","-","-"
"8994","Krapina","Krapina Layer 1-9 human remains 682","Complex II Unit c1","-","-","-"
"8995","Krapina","Krapina Layer 1-9 human remains 682","Complex II Unit c2","-","-","-"
"8996","Krapina","Krapina Layer 1-9 human remains 682","Complex II Unit c3","-","-","-"
"8997","Krapina","Krapina Layer 1-9 human remains 682","Complex II Unit c4","-","-","-"
"8998","Krapina","Krapina Layer 1-9 human remains 682","Complex II Unit c5","-","-","-"
"8999","Krapina","Krapina Layer 1-9 human remains 682","Complex II Unit c6","-","-","-"
"9000","Krapina","Krapina Layer 1-9 human remains 682","Complex II Unit c7","-","-","-"
"9001","Krapina","Krapina Layer 1-9 human remains 682","Complex II Unit c8","-","-","-"
"9002","Krapina","Krapina Layer 1-9 human remains 682","Complex II Unit c9","-","-","-"
"9003","Krapina","Krapina Layer 1-9 human remains 683","Complex II Unit c1","-","-","-"
"9004","Krapina","Krapina Layer 1-9 human remains 683","Complex II Unit c2","-","-","-"
"9005","Krapina","Krapina Layer 1-9 human remains 683","Complex II Unit c3","-","-","-"
"9006","Krapina","Krapina Layer 1-9 human remains 683","Complex II Unit c4","-","-","-"
"9007","Krapina","Krapina Layer 1-9 human remains 683","Complex II Unit c5","-","-","-"
"9008","Krapina","Krapina Layer 1-9 human remains 683","Complex II Unit c6","-","-","-"
"9009","Krapina","Krapina Layer 1-9 human remains 683","Complex II Unit c7","-","-","-"
"9010","Krapina","Krapina Layer 1-9 human remains 683","Complex II Unit c8","-","-","-"
"9011","Krapina","Krapina Layer 1-9 human remains 683","Complex II Unit c9","-","-","-"
"9012","Krapina","Krapina Layer 1-9 human remains 684","Complex II Unit c1","-","-","-"
"9013","Krapina","Krapina Layer 1-9 human remains 684","Complex II Unit c2","-","-","-"
"9014","Krapina","Krapina Layer 1-9 human remains 684","Complex II Unit c3","-","-","-"
"9015","Krapina","Krapina Layer 1-9 human remains 684","Complex II Unit c4","-","-","-"
"9016","Krapina","Krapina Layer 1-9 human remains 684","Complex II Unit c5","-","-","-"
"9017","Krapina","Krapina Layer 1-9 human remains 684","Complex II Unit c6","-","-","-"
"9018","Krapina","Krapina Layer 1-9 human remains 684","Complex II Unit c7","-","-","-"
"9019","Krapina","Krapina Layer 1-9 human remains 684","Complex II Unit c8","-","-","-"
"9020","Krapina","Krapina Layer 1-9 human remains 684","Complex II Unit c9","-","-","-"
"9021","Krapina","Krapina Layer 1-9 human remains 685","Complex II Unit c1","-","-","-"
"9022","Krapina","Krapina Layer 1-9 human remains 685","Complex II Unit c2","-","-","-"
"9023","Krapina","Krapina Layer 1-9 human remains 685","Complex II Unit c3","-","-","-"
"9024","Krapina","Krapina Layer 1-9 human remains 685","Complex II Unit c4","-","-","-"
"9025","Krapina","Krapina Layer 1-9 human remains 685","Complex II Unit c5","-","-","-"
"9026","Krapina","Krapina Layer 1-9 human remains 685","Complex II Unit c6","-","-","-"
"9027","Krapina","Krapina Layer 1-9 human remains 685","Complex II Unit c7","-","-","-"
"9028","Krapina","Krapina Layer 1-9 human remains 685","Complex II Unit c8","-","-","-"
"9029","Krapina","Krapina Layer 1-9 human remains 685","Complex II Unit c9","-","-","-"
"9030","Krapina","Krapina Layer 1-9 human remains 686","Complex II Unit c1","-","-","-"
"9031","Krapina","Krapina Layer 1-9 human remains 686","Complex II Unit c2","-","-","-"
"9032","Krapina","Krapina Layer 1-9 human remains 686","Complex II Unit c3","-","-","-"
"9033","Krapina","Krapina Layer 1-9 human remains 686","Complex II Unit c4","-","-","-"
"9034","Krapina","Krapina Layer 1-9 human remains 686","Complex II Unit c5","-","-","-"
"9035","Krapina","Krapina Layer 1-9 human remains 686","Complex II Unit c6","-","-","-"
"9036","Krapina","Krapina Layer 1-9 human remains 686","Complex II Unit c7","-","-","-"
"9037","Krapina","Krapina Layer 1-9 human remains 686","Complex II Unit c8","-","-","-"
"9038","Krapina","Krapina Layer 1-9 human remains 686","Complex II Unit c9","-","-","-"
"9039","Krapina","Krapina Layer 1-9 human remains 687","Complex II Unit c1","-","-","-"
"9040","Krapina","Krapina Layer 1-9 human remains 687","Complex II Unit c2","-","-","-"
"9041","Krapina","Krapina Layer 1-9 human remains 687","Complex II Unit c3","-","-","-"
"9042","Krapina","Krapina Layer 1-9 human remains 687","Complex II Unit c4","-","-","-"
"9043","Krapina","Krapina Layer 1-9 human remains 687","Complex II Unit c5","-","-","-"
"9044","Krapina","Krapina Layer 1-9 human remains 687","Complex II Unit c6","-","-","-"
"9045","Krapina","Krapina Layer 1-9 human remains 687","Complex II Unit c7","-","-","-"
"9046","Krapina","Krapina Layer 1-9 human remains 687","Complex II Unit c8","-","-","-"
"9047","Krapina","Krapina Layer 1-9 human remains 687","Complex II Unit c9","-","-","-"
"9048","Krapina","Krapina Layer 1-9 human remains 688","Complex II Unit c1","-","-","-"
"9049","Krapina","Krapina Layer 1-9 human remains 688","Complex II Unit c2","-","-","-"
"9050","Krapina","Krapina Layer 1-9 human remains 688","Complex II Unit c3","-","-","-"
"9051","Krapina","Krapina Layer 1-9 human remains 688","Complex II Unit c4","-","-","-"
"9052","Krapina","Krapina Layer 1-9 human remains 688","Complex II Unit c5","-","-","-"
"9053","Krapina","Krapina Layer 1-9 human remains 688","Complex II Unit c6","-","-","-"
"9054","Krapina","Krapina Layer 1-9 human remains 688","Complex II Unit c7","-","-","-"
"9055","Krapina","Krapina Layer 1-9 human remains 688","Complex II Unit c8","-","-","-"
"9056","Krapina","Krapina Layer 1-9 human remains 688","Complex II Unit c9","-","-","-"
"9057","Krapina","Krapina Layer 1-9 human remains 689","Complex II Unit c1","-","-","-"
"9058","Krapina","Krapina Layer 1-9 human remains 689","Complex II Unit c2","-","-","-"
"9059","Krapina","Krapina Layer 1-9 human remains 689","Complex II Unit c3","-","-","-"
"9060","Krapina","Krapina Layer 1-9 human remains 689","Complex II Unit c4","-","-","-"
"9061","Krapina","Krapina Layer 1-9 human remains 689","Complex II Unit c5","-","-","-"
"9062","Krapina","Krapina Layer 1-9 human remains 689","Complex II Unit c6","-","-","-"
"9063","Krapina","Krapina Layer 1-9 human remains 689","Complex II Unit c7","-","-","-"
"9064","Krapina","Krapina Layer 1-9 human remains 689","Complex II Unit c8","-","-","-"
"9065","Krapina","Krapina Layer 1-9 human remains 689","Complex II Unit c9","-","-","-"
"9066","Krapina","Krapina Layer 1-9 human remains 690","Complex II Unit c1","-","-","-"
"9067","Krapina","Krapina Layer 1-9 human remains 690","Complex II Unit c2","-","-","-"
"9068","Krapina","Krapina Layer 1-9 human remains 690","Complex II Unit c3","-","-","-"
"9069","Krapina","Krapina Layer 1-9 human remains 690","Complex II Unit c4","-","-","-"
"9070","Krapina","Krapina Layer 1-9 human remains 690","Complex II Unit c5","-","-","-"
"9071","Krapina","Krapina Layer 1-9 human remains 690","Complex II Unit c6","-","-","-"
"9072","Krapina","Krapina Layer 1-9 human remains 690","Complex II Unit c7","-","-","-"
"9073","Krapina","Krapina Layer 1-9 human remains 690","Complex II Unit c8","-","-","-"
"9074","Krapina","Krapina Layer 1-9 human remains 690","Complex II Unit c9","-","-","-"
"9075","Krapina","Krapina Layer 1-9 human remains 691","Complex II Unit c1","-","-","-"
"9076","Krapina","Krapina Layer 1-9 human remains 691","Complex II Unit c2","-","-","-"
"9077","Krapina","Krapina Layer 1-9 human remains 691","Complex II Unit c3","-","-","-"
"9078","Krapina","Krapina Layer 1-9 human remains 691","Complex II Unit c4","-","-","-"
"9079","Krapina","Krapina Layer 1-9 human remains 691","Complex II Unit c5","-","-","-"
"9080","Krapina","Krapina Layer 1-9 human remains 691","Complex II Unit c6","-","-","-"
"9081","Krapina","Krapina Layer 1-9 human remains 691","Complex II Unit c7","-","-","-"
"9082","Krapina","Krapina Layer 1-9 human remains 691","Complex II Unit c8","-","-","-"
"9083","Krapina","Krapina Layer 1-9 human remains 691","Complex II Unit c9","-","-","-"
"9084","Krapina","Krapina Layer 1-9 human remains 692","Complex II Unit c1","-","-","-"
"9085","Krapina","Krapina Layer 1-9 human remains 692","Complex II Unit c2","-","-","-"
"9086","Krapina","Krapina Layer 1-9 human remains 692","Complex II Unit c3","-","-","-"
"9087","Krapina","Krapina Layer 1-9 human remains 692","Complex II Unit c4","-","-","-"
"9088","Krapina","Krapina Layer 1-9 human remains 692","Complex II Unit c5","-","-","-"
"9089","Krapina","Krapina Layer 1-9 human remains 692","Complex II Unit c6","-","-","-"
"9090","Krapina","Krapina Layer 1-9 human remains 692","Complex II Unit c7","-","-","-"
"9091","Krapina","Krapina Layer 1-9 human remains 692","Complex II Unit c8","-","-","-"
"9092","Krapina","Krapina Layer 1-9 human remains 692","Complex II Unit c9","-","-","-"
"9093","Krapina","Krapina Layer 1-9 human remains 693","Complex II Unit c1","-","-","-"
"9094","Krapina","Krapina Layer 1-9 human remains 693","Complex II Unit c2","-","-","-"
"9095","Krapina","Krapina Layer 1-9 human remains 693","Complex II Unit c3","-","-","-"
"9096","Krapina","Krapina Layer 1-9 human remains 693","Complex II Unit c4","-","-","-"
"9097","Krapina","Krapina Layer 1-9 human remains 693","Complex II Unit c5","-","-","-"
"9098","Krapina","Krapina Layer 1-9 human remains 693","Complex II Unit c6","-","-","-"
"9099","Krapina","Krapina Layer 1-9 human remains 693","Complex II Unit c7","-","-","-"
"9100","Krapina","Krapina Layer 1-9 human remains 693","Complex II Unit c8","-","-","-"
"9101","Krapina","Krapina Layer 1-9 human remains 693","Complex II Unit c9","-","-","-"
"9102","Krapina","Krapina Layer 1-9 human remains 694","Complex II Unit c1","-","-","-"
"9103","Krapina","Krapina Layer 1-9 human remains 694","Complex II Unit c2","-","-","-"
"9104","Krapina","Krapina Layer 1-9 human remains 694","Complex II Unit c3","-","-","-"
"9105","Krapina","Krapina Layer 1-9 human remains 694","Complex II Unit c4","-","-","-"
"9106","Krapina","Krapina Layer 1-9 human remains 694","Complex II Unit c5","-","-","-"
"9107","Krapina","Krapina Layer 1-9 human remains 694","Complex II Unit c6","-","-","-"
"9108","Krapina","Krapina Layer 1-9 human remains 694","Complex II Unit c7","-","-","-"
"9109","Krapina","Krapina Layer 1-9 human remains 694","Complex II Unit c8","-","-","-"
"9110","Krapina","Krapina Layer 1-9 human remains 694","Complex II Unit c9","-","-","-"
"9111","Krapina","Krapina Layer 1-9 human remains 695","Complex II Unit c1","-","-","-"
"9112","Krapina","Krapina Layer 1-9 human remains 695","Complex II Unit c2","-","-","-"
"9113","Krapina","Krapina Layer 1-9 human remains 695","Complex II Unit c3","-","-","-"
"9114","Krapina","Krapina Layer 1-9 human remains 695","Complex II Unit c4","-","-","-"
"9115","Krapina","Krapina Layer 1-9 human remains 695","Complex II Unit c5","-","-","-"
"9116","Krapina","Krapina Layer 1-9 human remains 695","Complex II Unit c6","-","-","-"
"9117","Krapina","Krapina Layer 1-9 human remains 695","Complex II Unit c7","-","-","-"
"9118","Krapina","Krapina Layer 1-9 human remains 695","Complex II Unit c8","-","-","-"
"9119","Krapina","Krapina Layer 1-9 human remains 695","Complex II Unit c9","-","-","-"
"9120","Krapina","Krapina Layer 1-9 human remains 696","Complex II Unit c1","-","-","-"
"9121","Krapina","Krapina Layer 1-9 human remains 696","Complex II Unit c2","-","-","-"
"9122","Krapina","Krapina Layer 1-9 human remains 696","Complex II Unit c3","-","-","-"
"9123","Krapina","Krapina Layer 1-9 human remains 696","Complex II Unit c4","-","-","-"
"9124","Krapina","Krapina Layer 1-9 human remains 696","Complex II Unit c5","-","-","-"
"9125","Krapina","Krapina Layer 1-9 human remains 696","Complex II Unit c6","-","-","-"
"9126","Krapina","Krapina Layer 1-9 human remains 696","Complex II Unit c7","-","-","-"
"9127","Krapina","Krapina Layer 1-9 human remains 696","Complex II Unit c8","-","-","-"
"9128","Krapina","Krapina Layer 1-9 human remains 696","Complex II Unit c9","-","-","-"
"9129","Krapina","Krapina Layer 1-9 human remains 697","Complex II Unit c1","-","-","-"
"9130","Krapina","Krapina Layer 1-9 human remains 697","Complex II Unit c2","-","-","-"
"9131","Krapina","Krapina Layer 1-9 human remains 697","Complex II Unit c3","-","-","-"
"9132","Krapina","Krapina Layer 1-9 human remains 697","Complex II Unit c4","-","-","-"
"9133","Krapina","Krapina Layer 1-9 human remains 697","Complex II Unit c5","-","-","-"
"9134","Krapina","Krapina Layer 1-9 human remains 697","Complex II Unit c6","-","-","-"
"9135","Krapina","Krapina Layer 1-9 human remains 697","Complex II Unit c7","-","-","-"
"9136","Krapina","Krapina Layer 1-9 human remains 697","Complex II Unit c8","-","-","-"
"9137","Krapina","Krapina Layer 1-9 human remains 697","Complex II Unit c9","-","-","-"
"9138","Krapina","Krapina Layer 1-9 human remains 698","Complex II Unit c1","-","-","-"
"9139","Krapina","Krapina Layer 1-9 human remains 698","Complex II Unit c2","-","-","-"
"9140","Krapina","Krapina Layer 1-9 human remains 698","Complex II Unit c3","-","-","-"
"9141","Krapina","Krapina Layer 1-9 human remains 698","Complex II Unit c4","-","-","-"
"9142","Krapina","Krapina Layer 1-9 human remains 698","Complex II Unit c5","-","-","-"
"9143","Krapina","Krapina Layer 1-9 human remains 698","Complex II Unit c6","-","-","-"
"9144","Krapina","Krapina Layer 1-9 human remains 698","Complex II Unit c7","-","-","-"
"9145","Krapina","Krapina Layer 1-9 human remains 698","Complex II Unit c8","-","-","-"
"9146","Krapina","Krapina Layer 1-9 human remains 698","Complex II Unit c9","-","-","-"
"9147","Krapina","Krapina Layer 4 human remains 699","Complex II Unit c4","-","-","-"
"9148","Krapina","Krapina Layer 1-9 human remains 700","Complex II Unit c1","-","-","-"
"9149","Krapina","Krapina Layer 1-9 human remains 700","Complex II Unit c2","-","-","-"
"9150","Krapina","Krapina Layer 1-9 human remains 700","Complex II Unit c3","-","-","-"
"9151","Krapina","Krapina Layer 1-9 human remains 700","Complex II Unit c4","-","-","-"
"9152","Krapina","Krapina Layer 1-9 human remains 700","Complex II Unit c5","-","-","-"
"9153","Krapina","Krapina Layer 1-9 human remains 700","Complex II Unit c6","-","-","-"
"9154","Krapina","Krapina Layer 1-9 human remains 700","Complex II Unit c7","-","-","-"
"9155","Krapina","Krapina Layer 1-9 human remains 700","Complex II Unit c8","-","-","-"
"9156","Krapina","Krapina Layer 1-9 human remains 700","Complex II Unit c9","-","-","-"
"9157","Krapina","Krapina Layer 1-9 human remains 701","Complex II Unit c1","-","-","-"
"9158","Krapina","Krapina Layer 1-9 human remains 701","Complex II Unit c2","-","-","-"
"9159","Krapina","Krapina Layer 1-9 human remains 701","Complex II Unit c3","-","-","-"
"9160","Krapina","Krapina Layer 1-9 human remains 701","Complex II Unit c4","-","-","-"
"9161","Krapina","Krapina Layer 1-9 human remains 701","Complex II Unit c5","-","-","-"
"9162","Krapina","Krapina Layer 1-9 human remains 701","Complex II Unit c6","-","-","-"
"9163","Krapina","Krapina Layer 1-9 human remains 701","Complex II Unit c7","-","-","-"
"9164","Krapina","Krapina Layer 1-9 human remains 701","Complex II Unit c8","-","-","-"
"9165","Krapina","Krapina Layer 1-9 human remains 701","Complex II Unit c9","-","-","-"
"9166","Krapina","Krapina Layer 1-9 human remains 702","Complex II Unit c1","-","-","-"
"9167","Krapina","Krapina Layer 1-9 human remains 702","Complex II Unit c2","-","-","-"
"9168","Krapina","Krapina Layer 1-9 human remains 702","Complex II Unit c3","-","-","-"
"9169","Krapina","Krapina Layer 1-9 human remains 702","Complex II Unit c4","-","-","-"
"9170","Krapina","Krapina Layer 1-9 human remains 702","Complex II Unit c5","-","-","-"
"9171","Krapina","Krapina Layer 1-9 human remains 702","Complex II Unit c6","-","-","-"
"9172","Krapina","Krapina Layer 1-9 human remains 702","Complex II Unit c7","-","-","-"
"9173","Krapina","Krapina Layer 1-9 human remains 702","Complex II Unit c8","-","-","-"
"9174","Krapina","Krapina Layer 1-9 human remains 702","Complex II Unit c9","-","-","-"
"9175","Krapina","Krapina Layer 1-9 human remains 703","Complex II Unit c1","-","-","-"
"9176","Krapina","Krapina Layer 1-9 human remains 703","Complex II Unit c2","-","-","-"
"9177","Krapina","Krapina Layer 1-9 human remains 703","Complex II Unit c3","-","-","-"
"9178","Krapina","Krapina Layer 1-9 human remains 703","Complex II Unit c4","-","-","-"
"9179","Krapina","Krapina Layer 1-9 human remains 703","Complex II Unit c5","-","-","-"
