"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"10689","Shuicheng","Shuicheng fauna layer 1-3","Layer 2","-","-","-"
"10690","Shuicheng","Shuicheng fauna layer 1-3","Layer 3","-","-","-"
"10691","Shukbah","Shukbah, Layer D, Fauna","Layer D","-","-","-"
"10692","Shukbah","Shukbah, Layer D, micromammals","Layer D","-","-","-"
"10693","Shukbah","Shukbah, human remains 01","Layer D","-","-","-"
"10694","Sima de las Palomas","Unknown Layer Macromammal Fauna","Layer A","-","-","-"
"10695","Sima de las Palomas","Unknown Layer Macromammal Fauna","Layer B","-","-","-"
"10696","Sima de las Palomas","Unknown Layer Macromammal Fauna","Layer C (Conglomerate A)","-","-","-"
"10697","Sima de las Palomas","Unknown Layer Micromammal Fauna","Layer A","-","-","-"
"10698","Sima de las Palomas","Unknown Layer Micromammal Fauna","Layer B","-","-","-"
"10699","Sima de las Palomas","Unknown Layer Micromammal Fauna","Layer C (Conglomerate A)","-","-","-"
"10700","Sipka","Sipka layer 9 human remains","layer 9","-","-","-"
"10701","Sipka","Sipka Fauna I","layer 11","-","-","-"
"10702","Sipka","Sipka Fauna II","layer 10","-","-","-"
"10703","Sipka","Sipka Fauna III","layer 9","-","-","-"
"10704","Sipka","Sipka Fauna IV","layer 6","40000","-1","unknown"
"10705","Sipka","Sipka Fauna V","layer 2","-","-","-"
"10706","Sipka","Sipka Fauna V","layer 3","-","-","-"
"10707","Sirgenstein","Sirgenstein AH VIII/VII Macro-Mammal Fauna","Layer c","-","-","-"
"10708","Skhul","Level C Macromammal Fauna","Level C","-","-","-"
"10709","Song Gupuh","Song Gupuh, Unit 7, Fauna","Layer 7 (I2)","-","-","-"
"10710","Song Gupuh","Song Gupuh, Unit 9, Fauna","Layer 9 (I2)","-","-","-"
"10711","Song Gupuh","Song Gupuh, Unit 18, Fauna","Layer 18 (I2)","-","-","-"
"10712","Song Gupuh","Song Gupuh, Unit 7, micromammals","Layer 7 (I2)","-","-","-"
"10713","Song Gupuh","Song Gupuh, Unit 9, micromammals","Layer 9 (I2)","-","-","-"
"10714","Song Gupuh","Song Gupuh, Unit 18, micromammals","Layer 18 (I2)","-","-","-"
"10715","Song Terus","Song Terus, Keplek Fauna","Keplek Layers","-","-","-"
"10716","Spinagallo","Spinagallo Fauna","Fossiliferous Layer","-","-","-"
"10717","Spy","Spy 3rd Ossiferous Horizon Human Remains 1","3rd Ossiferous Horizon","-","-","-"
"10718","Spy","Spy 3rd Ossiferous Horizon Human Remains 2","3rd Ossiferous Horizon","-","-","-"
"10719","Spy","Spy 3rd Ossiferous Horizon Human Remains 3","3rd Ossiferous Horizon","-","-","-"
"10720","Spy","Spy 3rd Ossiferous Horizon Human Remains 4","3rd Ossiferous Horizon","-","-","-"
"10721","Spy","Spy 3rd Ossiferous Horizon Human Remains 5","3rd Ossiferous Horizon","-","-","-"
"10722","Spy","Spy 3rd Ossiferous Horizon Human Remains 6","3rd Ossiferous Horizon","-","-","-"
"10723","Spy","Spy 3rd Ossiferous Horizon Human Remains 7","3rd Ossiferous Horizon","-","-","-"
"10724","Spy","Spy 3rd Ossiferous Horizon Human Remains 8","3rd Ossiferous Horizon","-","-","-"
"10725","Spy","Spy 3rd Ossiferous Horizon Human Remains 9","3rd Ossiferous Horizon","-","-","-"
"10726","Spy","Spy 3rd Ossiferous Horizon Human Remains 10","3rd Ossiferous Horizon","-","-","-"
"10727","Spy","Spy 3rd Ossiferous Horizon Human Remains 11","3rd Ossiferous Horizon","-","-","-"
"10728","Spy","Spy 3rd Ossiferous Horizon Human Remains 12","3rd Ossiferous Horizon","-","-","-"
"10729","Spy","Spy 3rd Ossiferous Horizon Human Remains 13","3rd Ossiferous Horizon","-","-","-"
"10730","Spy","Spy 3rd Ossiferous Horizon Human Remains 14","3rd Ossiferous Horizon","-","-","-"
"10731","Spy","Spy 3rd Ossiferous Horizon Human Remains 15","3rd Ossiferous Horizon","-","-","-"
"10732","Spy","Spy 3rd Ossiferous Horizon Human Remains 16","3rd Ossiferous Horizon","-","-","-"
"10733","Spy","Spy 3rd Ossiferous Horizon Human Remains 17","3rd Ossiferous Horizon","-","-","-"
"10734","Spy","Spy 3rd Ossiferous Horizon Human Remains 18","3rd Ossiferous Horizon","-","-","-"
"10735","Spy","Spy 3rd Ossiferous Horizon Human Remains 19","3rd Ossiferous Horizon","-","-","-"
"10736","Spy","Spy 3rd Ossiferous Horizon Human Remains 20","3rd Ossiferous Horizon","-","-","-"
"10737","Spy","Spy 3rd Ossiferous Horizon Human Remains 21","3rd Ossiferous Horizon","31810","250","14C (radiocarbon) dating"
"10739","Spy","Spy 3rd Ossiferous Horizon Human Remains 21","3rd Ossiferous Horizon","33700","550","14C (radiocarbon) dating"
"10741","Spy","Spy 3rd Ossiferous Horizon Human Remains 21","3rd Ossiferous Horizon","23880","240","14C (radiocarbon) dating"
"10743","Spy","Spy 3rd Ossiferous Horizon Human Remains 21","3rd Ossiferous Horizon","24730","240","14C (radiocarbon) dating"
"10744","Spy","Spy 3rd Ossiferous Horizon Human Remains 22","3rd Ossiferous Horizon","-","-","-"
"10745","Spy","Spy 3rd Ossiferous Horizon Human Remains 23","3rd Ossiferous Horizon","-","-","-"
"10746","Spy","Spy 3rd Ossiferous Horizon Human Remains 24","3rd Ossiferous Horizon","-","-","-"
"10747","Spy","Spy 3rd Ossiferous Horizon Human Remains 25","3rd Ossiferous Horizon","-","-","-"
"10748","Spy","Spy 3rd Ossiferous Horizon Human Remains 26","3rd Ossiferous Horizon","-","-","-"
"10749","Spy","Spy 3rd Ossiferous Horizon Human Remains 27","3rd Ossiferous Horizon","-","-","-"
"10750","Spy","Spy 3rd Ossiferous Horizon Human Remains 28","3rd Ossiferous Horizon","-","-","-"
"10751","Spy","Spy 3rd Ossiferous Horizon Human Remains 29","3rd Ossiferous Horizon","-","-","-"
"10752","Spy","Spy 3rd Ossiferous Horizon Human Remains 30","3rd Ossiferous Horizon","36350","310","14C (radiocarbon) dating"
"10753","Spy","Spy 3rd Ossiferous Horizon Human Remains 31","3rd Ossiferous Horizon","-","-","-"
"10754","Spy","Spy 3rd Ossiferous Horizon Human Remains 32","3rd Ossiferous Horizon","-","-","-"
"10755","Spy","Spy 3rd Ossiferous Horizon Human Remains 33","3rd Ossiferous Horizon","-","-","-"
"10756","Spy","Spy 3rd Ossiferous Horizon Human Remains 34","3rd Ossiferous Horizon","32970","200","14C (radiocarbon) dating"
"10757","Spy","Spy 3rd Ossiferous Horizon Human Remains 35","3rd Ossiferous Horizon","34700","550","14C (radiocarbon) dating"
"10759","Spy","Spy 3rd Ossiferous Horizon Human Remains 35","3rd Ossiferous Horizon","33450","600","14C (radiocarbon) dating"
"10761","Spy","Spy 3rd Ossiferous Horizon Human Remains 35","3rd Ossiferous Horizon","33950","550","14C (radiocarbon) dating"
"10763","Spy","Spy 3rd Ossiferous Horizon Human Remains 35","3rd Ossiferous Horizon","41700","2300","14C (radiocarbon) dating"
"10764","Spy","Spy 3rd Ossiferous Horizon Human Remains 36","3rd Ossiferous Horizon","-","-","-"
"10765","Spy","Spy 3rd Ossiferous Horizon Human Remains 37","3rd Ossiferous Horizon","-","-","-"
"10766","Spy","Spy 3rd Ossiferous Horizon Human Remains 38","3rd Ossiferous Horizon","-","-","-"
"10767","Spy","Spy 3rd Ossiferous Horizon Human Remains 39","3rd Ossiferous Horizon","-","-","-"
"10768","Spy","Spy 3rd Ossiferous Horizon Human Remains 40","3rd Ossiferous Horizon","36250","500","14C (radiocarbon) dating"
"10770","Spy","Spy 3rd Ossiferous Horizon Human Remains 40","3rd Ossiferous Horizon","41600","2400","14C (radiocarbon) dating"
"10771","Spy","Spy 3rd Ossiferous Horizon Human Remains 41","3rd Ossiferous Horizon","35810","260","14C (radiocarbon) dating"
"10773","Spy","Spy 3rd Ossiferous Horizon Human Remains 41","3rd Ossiferous Horizon","34650","600","14C (radiocarbon) dating"
"10775","Spy","Spy 3rd Ossiferous Horizon Human Remains 41","3rd Ossiferous Horizon","41500","1800","14C (radiocarbon) dating"
"10777","Spy","Spy 3rd Ossiferous Horizon Human Remains 41","3rd Ossiferous Horizon","37700","2200","14C (radiocarbon) dating"
"10778","Spy","Spy 3rd Ossiferous Horizon Human Remains 43","3rd Ossiferous Horizon","33940","220","14C (radiocarbon) dating"
"10780","Spy","Spy 3rd Ossiferous Horizon Human Remains 43","3rd Ossiferous Horizon","31950","450","14C (radiocarbon) dating"
"10781","Spy","Spy 3rd Ossiferous Horizon Human Remains 44","3rd Ossiferous Horizon","-","-","-"
"10782","Spy","Spy 3rd Ossiferous Horizon Human Remains 45","3rd Ossiferous Horizon","-","-","-"
"10783","Spy","Spy 1st Ossiferous Horizon Faunal Remains","1st Ossiferous Horizon","25670","130","14C (radiocarbon) dating"
"10784","Spy","Spy 2nd Ossiferous Horizon Faunal Remains","2nd Ossiferous Horizon","29040","180","14C (radiocarbon) dating"
"10785","Spy","Spy 3rd Ossiferous Horizon Faunal Remains","3rd Ossiferous Horizon","-","-","-"
"10786","St Côme de Fresné","L5 Fauna","L5","-","-","-"
"10787","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer A","-","-","-"
"10788","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer B6","-","-","-"
"10789","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer B7","-","-","-"
"10790","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer C18","-","-","-"
"10791","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer C19","-","-","-"
"10792","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer C6","-","-","-"
"10793","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer C7","-","-","-"
"10794","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer D1","-","-","-"
"10795","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer D2","-","-","-"
"10796","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer D3","-","-","-"
"10797","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer E1","-","-","-"
"10798","Stajnia Cave","Stajnia Cave MP assemblage","Stajnia Cave layer E2","-","-","-"
"10799","Starosele","Starosele 1952-1956 Excavation Macromammal Fauna","Layer A","-","-","-"
"10800","Starosele","Starosele 1952-1956 Excavation Macromammal Fauna","Layer B","-","-","-"
"10801","Starosele","Starosele 1952-1956 Excavation Macromammal Fauna","Layer C","-","-","-"
"10802","Starosele","Starosele 1952-1956 Excavation Macromammal Fauna","Layer D","-","-","-"
"10803","Starosele","Starosele 1952-1956 Excavation Macromammal Fauna","Layer E","-","-","-"
"10804","Starosele","Starosele 1952-1956 Excavation Macromammal Fauna","Layer F","-","-","-"
"10805","Starosele","Starosele Cultural Level 1 Macromammal Fauna","Layer B","-","-","-"
"10806","Starosele","Starosele Cultural Level 2 Macromammal Fauna","Layer C","-","-","-"
"10807","Starosele","Starosele Cultural Level 3 Macromammal Fauna","Layer D","-","-","-"
"10808","Starosele","Starosele Cultural Level 3 Macromammal Fauna","Layer E","-","-","-"
"10809","Starosele","Starosele Cultural Level 4 Macromammal Fauna","Layer F","-","-","-"
"10810","Starosele","Starosele Cultural Level 1 Micromammal Fauna","Layer B","-","-","-"
"10811","Starosele","Starosele Cultural Level 2 Micromammal Fauna","Layer C","-","-","-"
"10812","Starosele","Starosele Cultural Level 3 Micromammal Fauna","Layer D","-","-","-"
"10813","Starosele","Starosele Cultural Level 3 Micromammal Fauna","Layer E","-","-","-"
"10814","Starosele","Starosele Cultural Level 4 Micromammal Fauna","Layer F","-","-","-"
"10815","Starosele","Starosele archaeologically sterile Level Micromammal Fauna","Layer E","-","-","-"
"10816","Steinheim","Steinheim, primigenius schotter, fauna","Primigenius-Schotter","-","-","-"
"10817","Steinmühle bei Veltheim","Travertine fauna","Travertine","-","-","-"
"10818","Strashnaya","Strashnaya layer 3a fauna","Layer 3ia I","19150","80","14C (radiocarbon) dating"
"10819","Strashnaya","Strashnaya layer 3a fauna","Layer 3ia II","19150","80","14C (radiocarbon) dating"
"10820","Strashnaya","Strashnaya layer 3b fauna","Layer 3ib","-","-","-"
"10821","Strashnaya","Strashnaya layer 1 small mammal fauna","Layer 1","-","-","-"
"10822","Strashnaya","Strashnaya layer 2 small mammal fauna","Layer 2","-","-","-"
"10823","Strashnaya","Strashnaya layer 3ia I small mammal fauna","Layer 3ia I","19150","80","14C (radiocarbon) dating"
"10824","Strashnaya","Strashnaya layer 3ia II small mammal fauna","Layer 3ia II","-","-","-"
"10825","Strashnaya","Strashnaya layer 3ib small mammal fauna","Layer 3ib","51800","1000000","14C (radiocarbon) dating"
"10827","Strashnaya","Strashnaya layer 3ib small mammal fauna","Layer 3ib","43650","650","14C (radiocarbon) dating"
"10829","Strashnaya","Strashnaya layer 3ib small mammal fauna","Layer 3ib","44050","700","14C (radiocarbon) dating"
"10830","Strashnaya","Strashnaya layer 3 3 small mammal fauna","Layer 3 3 I","-","-","-"
"10831","Strashnaya","Strashnaya layer 3 3 small mammal fauna","Layer 3 3 II","-","-","-"
"10832","Strashnaya","Strashnaya layer 4 I small mammal fauna","Layer 4 I","-","-","-"
"10833","Strashnaya","Strashnaya layer 4 II small mammal fauna","Layer 4 II","-","-","-"
"10834","Strashnaya","Strashnaya layer 5 I small mammal fauna","Layer 5 I","41000","1000000","14C (radiocarbon) dating"
"10835","Strashnaya","Strashnaya layer 5 II small mammal fauna","Layer 5 II","41000","1000000","14C (radiocarbon) dating"
"10836","Strashnaya","Strashnaya layer 5 III small mammal fauna","Layer 5 III","-","-","-"
"10837","Strashnaya","Strashnaya layer 6 I small mammal fauna","Layer 6","-","-","-"
"10838","Strashnaya","Strashnaya layer 6 II small mammal fauna","Layer 6","-","-","-"
"10839","Strashnaya","Strashnaya layer 6 III small mammal fauna","Layer 6","35200","1300","14C (radiocarbon) dating"
"10840","Strashnaya","Strashnaya layer 6 IV small mammal fauna","Layer 6","-","-","-"
"10841","Strashnaya","Strashnaya layer 6 V small mammal fauna","Layer 6","-","-","-"
"10842","Strashnaya","Strashnaya layer 7 I small mammal fauna","Layer 7","-","-","-"
"10843","Strashnaya","Strashnaya layer 7 II small mammal fauna","Layer 7","-","-","-"
"10844","Strashnaya","Strashnaya layer 7 III small mammal fauna","Layer 7","-","-","-"
"10845","Strashnaya","Strashnaya layer 8 small mammal fauna","Layer 8","-","-","-"
"10846","Strashnaya","Strashnaya layer 9 small mammal fauna","Layer 9","-","-","-"
"10847","Strashnaya","Strashnaya layer 10 I small mammal fauna","Layer 10 II","-","-","-"
"10848","Strashnaya","Strashnaya layer 10 II small mammal fauna","Layer 10 II","-","-","-"
"10849","Stuttgart-Untertürkheim","Biedermann Cave Fauna","Upper Travertine","-","-","-"
"10850","Stuttgart-Untertürkheim","Lower Travertine Calcified Tree Stump S1 Fauna","Lower Travertine","-","-","-"
"10851","Stuttgart-Untertürkheim","Lower Travertine Calcified Tree Stump S3 Fauna","Lower Travertine","-","-","-"
"10852","Stuttgart-Untertürkheim","Lower Travertine Calcified Tree Stump S2 Fauna","Lower Travertine","-","-","-"
"10853","Stuttgart-Untertürkheim","Lower Travertine Calcified Tree Stump S4 Fauna","Lower Travertine","-","-","-"
"10854","Stuttgart-Untertürkheim","Lower Travertine Calcified Tree Stump S5 Fauna","Lower Travertine","-","-","-"
"10855","Stuttgart-Untertürkheim","Lower Travertine Calcified Tree Stump Channel 1 Fauna","Lower Travertine","-","-","-"
"10856","Stuttgart-Untertürkheim","Lower Travertine Calcified Tree Stump Channel 2-8 Fauna","Lower Travertine","-","-","-"
"10857","Stuttgart-Untertürkheim","Lower Travertine Calcified Tree Stump Channel I - IV Fauna","Lower Travertine","-","-","-"
"10858","Stuttgart-Untertürkheim","Lower Travertine Layer Beneath Steppennagerschicht Fauna","Lower Travertine","-","-","-"
"10859","Stuttgart-Untertürkheim","Lower Travertine Main Cultural Layer Fauna","Lower Travertine","-","-","-"
"10860","Stuttgart-Untertürkheim","Steppennagerschicht Hyena Foodyard Fauna","Steppennagerschicht","-","-","-"
"10861","Stuttgart-Untertürkheim","Steppennagerschicht Small Assemblages Fauna","Steppennagerschicht","-","-","-"
"10862","Stuttgart-Untertürkheim","Upper Travertine Fauna","Upper Travertine","-","-","-"
"10863","Subalyuk","Layer 1+2 Macro-Mammal Fauna","Layer 1","-","-","-"
"10864","Subalyuk","Layer 1+2 Macro-Mammal Fauna","Layer 2","-","-","-"
"10865","Subalyuk","Layer 3 Macro-Mammal Fauna","Layer 3","-","-","-"
"10866","Subalyuk","Layer 1-3 Macro-Mammal Fauna","Layer 1","-","-","-"
"10867","Subalyuk","Layer 1-3 Macro-Mammal Fauna","Layer 2","-","-","-"
"10868","Subalyuk","Layer 1-3 Macro-Mammal Fauna","Layer 3","-","-","-"
"10869","Subalyuk","Layer 5 Macro-Mammal Fauna","Layer 5","-","-","-"
"10870","Subalyuk","Layer 7 Macro-Mammal Fauna","Layer 7","-","-","-"
"10871","Subalyuk","Layer 8 Macro-Mammal Fauna","Layer 8","-","-","-"
"10872","Subalyuk","Layer 9 Macro-Mammal Fauna","Layer 9","-","-","-"
"10873","Subalyuk","Layer 10 + 12 Macro-Mammal Fauna","Layer 10","-","-","-"
"10874","Subalyuk","Layer 10 + 12 Macro-Mammal Fauna","Layer 12","-","-","-"
"10875","Subalyuk","Layer 11 + 14 Macro-Mammal Fauna","Layer 11","-","-","-"
"10876","Subalyuk","Layer 11 + 14 Macro-Mammal Fauna","Layer 14","-","-","-"
"10877","Subalyuk","Subalyuk 1","Layer 11","34177","159","14C (radiocarbon) dating"
"10878","Subalyuk","Subalyuk 2","Layer 11","31370","140","14C (radiocarbon) dating"
"10879","Sveduv Stul","Sveduv stul IV. complex human remains","layer 2","-","-","-"
"10880","Sveduv Stul","Sveduv stul IV. complex human remains","layer 3","-","-","-"
"10881","Sveduv Stul","Sveduv stul IV. complex human remains","layer 4","-","-","-"
"10882","Sveduv Stul","Sveduv stul IV. complex human remains","layer 5","-","-","-"
"10883","Sveduv Stul","Sveduv stul IV. complex human remains","layer 6","-","-","-"
"10884","Sveduv Stul","Sveduv stul unit 3 human remains 1","unit 3","-","-","-"
"10885","Sveduv Stul","Sveduv Stul Layer 10-7 Fauna","layer 10","-","-","-"
"10886","Sveduv Stul","Sveduv Stul Layer 10-7 Fauna","layer 7","-","-","-"
"10887","Sveduv Stul","Sveduv Stul Layer 10-7 Fauna","layer 8","-","-","-"
"10888","Sveduv Stul","Sveduv Stul Layer 10-7 Fauna","layer 9","-","-","-"
"10889","Sveduv Stul","Sveduv Stul Layer 6-2 Fauna","layer 2","-","-","-"
"10890","Sveduv Stul","Sveduv Stul Layer 6-2 Fauna","layer 3","-","-","-"
"10891","Sveduv Stul","Sveduv Stul Layer 6-2 Fauna","layer 4","-","-","-"
"10892","Sveduv Stul","Sveduv Stul Layer 6-2 Fauna","layer 5","-","-","-"
"10893","Sveduv Stul","Sveduv Stul Layer 6-2 Fauna","layer 6","-","-","-"
"10894","Sveduv Stul","Sveduv Stul Unit 2 Fauna","unit 2","-","-","-"
"10895","Sveduv Stul","Sveduv Stul Unit 3 Fauna","unit 3","-","-","-"
"10896","Sveduv Stul","Sveduv Stul Unit 4 Fauna","unit 4","-","-","-"
"10897","Sveduv Stul","Sveduv Stul Layer 8 Fauna","layer 8","-","-","-"
"10898","Sveduv Stul","Sveduv Stul Layer 9 Fauna","layer 9","-","-","-"
"10899","Swamp Cave","Swamp Cave, Fauna","Breccia","-","-","-"
"10900","Szeleta Cave","Szeleta Cave Layer 2 Macromammal Fauna","Layer 2","-","-","-"
"10901","Szeleta Cave","Szeleta Cave Layer 3 Macromammal Fauna","Layer 3","-","-","-"
"10902","Szeleta Cave","Szeleta Cave Layer 4 Macromammal Fauna","Layer 4","-","-","-"
"10903","Szeleta Cave","Szeleta Cave Layer 5 Macromammal Fauna","Layer 5","-","-","-"
"10904","Szeleta Cave","Szeleta Cave Layer 6, 6a and 6b Macromammal Fauna","Layer 6","-","-","-"
"10905","Szeleta Cave","Szeleta Cave Layer 6, 6a and 6b Macromammal Fauna","Layer 6a/6b","-","-","-"
"10906","Tabun Cave","Tabun B Fauna","Layer B","-","-","-"
"10907","Tabun Cave","Tabun C Fauna","Layer C","-","-","-"
"10908","Tabun Cave","Tabun D Fauna","Layer D","-","-","-"
"10909","Tabun Cave","Tabun C micromammals","Layer C","-","-","-"
"10910","Tabun Cave","Tabun, human remains 01","Layer B","-","-","-"
"10911","Tabun Cave","Tabun, human remains 03","Layer B","-","-","-"
"10912","Talepu","Talepu Unit A7 exc T2 Macromammal Fauna","Unit A7","-","-","-"
"10913","Tam Hay Marklot Cave","THM, Fauna","Layer Sc","28","1","U series (uranium-thorium) dating"
"10915","Tam Hay Marklot Cave","THM, Fauna","Layer Sc","37","1","U series (uranium-thorium) dating"
"10917","Tam Hay Marklot Cave","THM, Fauna","Layer Sc","13","1","U series (uranium-thorium) dating"
"10919","Tam Hay Marklot Cave","THM, Fauna","Layer Sc","31","1","U series (uranium-thorium) dating"
"10920","Tam Hay Marklot Cave","THM, micromammals","Layer Sc","-","-","-"
"10921","Tam Ngu Hao","TNH, LU2, Fauna","LU2","-","-","-"
"10922","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 1","-","-","-"
"10923","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 10","-","-","-"
"10924","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 11","-","-","-"
"10925","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 12","-","-","-"
"10926","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 13","-","-","-"
"10927","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 14","-","-","-"
"10928","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 15","-","-","-"
"10929","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 16","-","-","-"
"10930","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 17","-","-","-"
"10931","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 18","-","-","-"
"10932","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 19","-","-","-"
"10933","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 2","-","-","-"
"10934","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 3","-","-","-"
"10935","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 4","-","-","-"
"10936","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 5","-","-","-"
"10937","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 6","-","-","-"
"10938","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 7","-","-","-"
"10939","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 8","-","-","-"
"10940","Tam Pa Ling","Tam Pa Ling layer 1 - 19 rodent fauna","Layer 9","-","-","-"
"10941","Taohua","Taohua","Layer 1","-","-","-"
"10942","Taohua","Taohua","Layer 2","-","-","-"
"10943","Taubach","Taubach Bone Sands Fauna","Unit 16","-","-","-"
"10944","Taubach","Taubach Bone Sands Fauna","Unit 17","-","-","-"
"10945","Taubach","Taubach Bone Sands Fauna","Unit 18","-","-","-"
"10946","Taubach","Taubach Bone Sands Fauna","Unit 19","-","-","-"
"10947","Taubach","Taubach Lower Humic Sand Fauna","Unit 9","-","-","-"
"10948","Teixoneres","Teixoneres Unit II Micro-Mammal Fauna","UnitIIa","-","-","-"
"10949","Teixoneres","Teixoneres Unit IIb Micro-Mammal Fauna","UnitIIb","-","-","-"
"10950","Teixoneres","Teixoneres Unit IIIb Micro-Mammal Fauna","UnitIIIb","-","-","-"
"10951","Teixoneres","Teixoneres Unit III Micro-Mammal Fauna","UnitIIIa","-","-","-"
"10952","Teixoneres","Teixoneres Unit II Macro-Mammal Fauna","UnitIIa","-","-","-"
"10953","Teixoneres","Teixoneres Unit II Macro-Mammal Fauna","UnitIIb","-","-","-"
"10954","Teixoneres","Teixoneres Unit III Macro-Mammal Fauna","UnitIIIa","-","-","-"
"10955","Teixoneres","Teixoneres Unit III Macro-Mammal Fauna","UnitIIIb","-","-","-"
"10956","Temnata","Temnata Layer VI Macro-Mammal Fauna","Layer IVa","-","-","-"
"10957","Temnata","Temnata Layer VI Macro-Mammal Fauna","Layer IVb","-","-","-"
"10958","Temnata","Temnata Layer 4 Macro-Mammal Fauna","Layer 4","31900","1600","14C (radiocarbon) dating"
"10959","Temnata","Temnata Trench I Layer 3a Micro-Mammal Fauna","Layer 3a","-","-","-"
"10960","Temnata","Temnata Trench I Layer 3c Micro-Mammal Fauna","Layer 3c","-","-","-"
"10961","Temnata","Temnata Trench I Layer 3c/d Micro-Mammal Fauna","Layer 3c","-","-","-"
"10962","Temnata","Temnata Trench I Layer 3c/d Micro-Mammal Fauna","Layer 3d","-","-","-"
"10963","Temnata","Temnata Trench I Layer 3d Micro-Mammal Fauna","Layer 3d","-","-","-"
"10964","Temnata","Temnata Trench V Layer 3a 270-290 Micro-Mammal Fauna","Layer 3a","-","-","-"
"10965","Temnata","Temnata Trench V Layer 3a 290-305 Micro-Mammal Fauna","Layer 3a","-","-","-"
"10966","Temnata","Temnata Trench V Layer 3a 305-320 Micro-Mammal Fauna","Layer 3a","-","-","-"
"10967","Temnata","Temnata Trench V Layer 3a 320-350 Micro-Mammal Fauna","Layer 3a","-","-","-"
"10968","Temnata","Temnata Trench V Layer 3a 350-420 Micro-Mammal Fauna","Layer 3a","-","-","-"
"10969","Temnata","Temnata Trench V Layer 3a/3c 335-385 Micro-Mammal Fauna","Layer 3a","-","-","-"
"10970","Temnata","Temnata Trench V Layer 3a/3c 335-385 Micro-Mammal Fauna","Layer 3b","-","-","-"
"10971","Temnata","Temnata Trench V Layer 3a/3c 335-385 Micro-Mammal Fauna","Layer 3c","-","-","-"
"10972","Temnata","Temnata Trench V Layer 3c 365-390 Micro-Mammal Fauna","Layer 3c","-","-","-"
"10973","Temnata","Temnata Trench V Layer 3c/3d 360-410 Micro-Mammal Fauna","Layer 3c","-","-","-"
"10974","Temnata","Temnata Trench V Layer 3c/3d 360-410 Micro-Mammal Fauna","Layer 3d","-","-","-"
"10975","Temnata","Temnata Trench V Layer 3d 375-430 Micro-Mammal Fauna","Layer 3d","-","-","-"
"10976","Temnata","Temnata Trench V Layer 3d 430-460 Micro-Mammal Fauna","Layer 3d","-","-","-"
"10977","Temnata","Temnata Trench V Layer 3d/4 Micro-Mammal Fauna","Layer 3d","-","-","-"
"10978","Temnata","Temnata Trench V Layer 3d/4 Micro-Mammal Fauna","Layer 3f","-","-","-"
"10979","Temnata","Temnata Trench V Layer 3d/4 Micro-Mammal Fauna","Layer 4","-","-","-"
"10980","Temnata","Temnata Trench V Layer 3a/3d 375-425 Micro-Mammal Fauna","Layer 3a","-","-","-"
"10981","Temnata","Temnata Trench V Layer 3a/3d 375-425 Micro-Mammal Fauna","Layer 3b","-","-","-"
"10982","Temnata","Temnata Trench V Layer 3a/3d 375-425 Micro-Mammal Fauna","Layer 3c","-","-","-"
"10983","Temnata","Temnata Trench V Layer 3a/3d 375-425 Micro-Mammal Fauna","Layer 3d","-","-","-"
"10984","Teshik-Tash","Teshik-Tash Occupation layer I human remains","Occupation Layer I","-","-","-"
"10985","Teshik-Tash","Teshik-Tash Occupation layer I - V fauna","Occupation Layer I","-","-","-"
