"","Locality","Assemblage","GeoLayer.Name","Country","Locality.Type","X","Y","Technocomplex","Geostrat..Info..age.min","Geostrat..Info..age.max","Geostrat..Info..correlation","Geostrat..Info..mis","NISP.Sum.class.Mammalia","NISP.Sum.order.Rodentia","NISP.Sum.family.Anatidae","meanage","sdage"
"124","Arbreda Cave","Arbreda Cave Archaeological Layer E Micromammal Fauna","Layer B1_Gravettian","Spain","cave",2.746944,42.160556,"UP/ Gravettian",22467,28570,"14C (radiocarbon) dating","-","944","","-",32143,1
"125","Arbreda Cave","Arbreda Cave Archaeological Layer D Micromammal Fauna","Layer B1_Gravettian","Spain","cave",2.746944,42.160556,"UP/ Gravettian",22467,28570,"14C (radiocarbon) dating","-","","","-",32143,1
"126","Arbreda Cave","Arbreda Cave Archaeological Layer C Micromammal Fauna","Layer B1_Gravettian","Spain","cave",2.746944,42.160556,"UP/ Gravettian",22467,28570,"14C (radiocarbon) dating","-","","","-",32143,1
"127","Arbreda Cave","Arbreda Cave Archaeological Layer B Micromammal Fauna","Layer B1_Gravettian","Spain","cave",2.746944,42.160556,"UP/ Gravettian",22467,28570,"14C (radiocarbon) dating","-","","","-",32143,1
"128","Arbreda Cave","Arbreda Cave Archaeological Layer A Micromammal Fauna","Layer B1_Gravettian","Spain","cave",2.746944,42.160556,"UP/ Gravettian",22467,28570,"14C (radiocarbon) dating","-","","","-",32143,1
"129","Arbreda Cave","Arbreda Cave Terra Rossa Micromammal Fauna","Layer A Terra rossa","Spain","cave",2.746944,42.160556,"",0,12000,"stratigraphy","-","","","-",NA,NA
"130","Arbreda Cave","Arbreda Cave Archaeological Layer J Macromammal Fauna","Layer B2.1","Spain","cave",2.746944,42.160556,"MP/ Mousterian - Eurasia",31650,125900,"stratigraphy","-","1415","1","-",NA,NA
"131","Arbreda Cave","Arbreda Cave Archaeological Layer J Micromammal Fauna","Layer B2.1","Spain","cave",2.746944,42.160556,"MP/ Mousterian - Eurasia",31650,125900,"stratigraphy","-","132","-","-",NA,NA
"132","Arbreda Cave","Arbreda Cave Archaeological Layer D Macromammal Fauna","Layer B1_Gravettian","Spain","cave",2.746944,42.160556,"UP/ Gravettian",22467,28570,"14C (radiocarbon) dating","-","659","-","-",32143,1
"133","Arbreda Cave","Arbreda Cave Archaeological Layer I Macromammal Fauna","Layer B1_Gravettian","Spain","cave",2.746944,42.160556,"UP/ Gravettian",22467,28570,"14C (radiocarbon) dating","-","1430","-","-",32143,1
"134","Arbreda Cave","Arbreda Cave Archaeological Layer H Macromammal Fauna","Layer B1_Gravettian","Spain","cave",2.746944,42.160556,"UP/ Gravettian",22467,28570,"14C (radiocarbon) dating","-","169","-","-",32143,1
"135","Arbreda Cave","Arbreda Cave Archaeological Layer E Macromammal Fauna","Layer B1_Gravettian","Spain","cave",2.746944,42.160556,"UP/ Gravettian",22467,28570,"14C (radiocarbon) dating","-","547","-","-",32143,1
"136","Arbreda Cave","Arbreda Cave Archaeological Layer K Macromammal Fauna","Layer B2.1","Spain","cave",2.746944,42.160556,"MP/ Mousterian - Eurasia",31650,125900,"stratigraphy","-","127","-","-",NA,NA
"137","Arbreda Cave","Arbreda Cave Archaeological Layer K Micromammal Fauna","Layer B2.1","Spain","cave",2.746944,42.160556,"MP/ Mousterian - Eurasia",31650,125900,"stratigraphy","-","22","-","-",NA,NA
"138","Arbreda Cave","Arbreda Cave Archaeological Layer L Micromammal Fauna","Layer B2.2","Spain","cave",2.746944,42.160556,"",46900,125900,"U series (uranium-thorium) dating","-","24","-","-",NA,NA
"139","Arbreda Cave","Arbreda Cave Archaeological Layer L Macromammal Fauna","Layer B2.2","Spain","cave",2.746944,42.160556,"",46900,125900,"U series (uranium-thorium) dating","-","32","-","-",NA,NA
"140","Arbreda Cave","Arbreda Cave Archaeological Layer M Macromammal Fauna","Layer B2.2","Spain","cave",2.746944,42.160556,"",46900,125900,"U series (uranium-thorium) dating","-","22","-","-",NA,NA
"141","Arbreda Cave","Arbreda Cave Archaeological Layer M Micromammal Fauna","Layer B2.2","Spain","cave",2.746944,42.160556,"",46900,125900,"U series (uranium-thorium) dating","-","39","-","-",NA,NA
"142","Arbreda Cave","Arbreda Cave Archaeological Layer N Micromammal Fauna","Layer B2.2","Spain","cave",2.746944,42.160556,"",46900,125900,"U series (uranium-thorium) dating","-","93","-","-",NA,NA
"143","Arbreda Cave","Arbreda Cave Archaeological Layer N Macromammal Fauna","Layer B2.2","Spain","cave",2.746944,42.160556,"",46900,125900,"U series (uranium-thorium) dating","-","18","-","-",NA,NA
"144","Archi","human remains","C-3","Italy","open air",15.659739,38.139989,"",40000,130000,"stratigraphy","-","-","-","-",NA,NA
"145","Archi","C3, Fauna","C-3","Italy","open air",15.659739,38.139989,"",40000,130000,"stratigraphy","-","","-","-",NA,NA
"146","Archi","D2, Fauna","D-2","Italy","open air",15.659739,38.139989,"",11700,130000,"stratigraphy","-","","-","-",NA,NA
"147","Arcy-sur-Cure - Grotte du Bison","Unit B Fauna","Unit B","France","cave",3.762094,47.590478,"",24000,34000,"geology (based on position of layers)","3-2","83","-","-",28325,1
"148","Arcy-sur-Cure - Grotte du Bison","Unit D Fauna","Unit D","France","cave",3.762094,47.590478,"MP/ Chatelperronian",34000,40000,"geology (based on position of layers), palynology","3","1437","3","-",39040,1
"149","Arcy-sur-Cure - Grotte du Bison","Unit I Fauna","Unit I","France","cave",3.762094,47.590478,"MP/ Mousterian - Eurasia",40000,52000,"geology (based on position of layers), palynology","3","1444","5","-",42533,1
"150","Arcy-sur-Cure - Grotte du Bison","Unit I human remains 01","Unit I","France","cave",3.762094,47.590478,"MP/ Mousterian - Eurasia",40000,52000,"geology (based on position of layers), palynology","3","-","-","-",42533,1
"151","Arcy-sur-Cure - Grotte du Bison","Unit I human remains 02","Unit I","France","cave",3.762094,47.590478,"MP/ Mousterian - Eurasia",40000,52000,"geology (based on position of layers), palynology","3","-","-","-",42533,1
"152","Arcy-sur-Cure - Grotte du Bison","Unit I human remains 03","Unit I","France","cave",3.762094,47.590478,"MP/ Mousterian - Eurasia",40000,52000,"geology (based on position of layers), palynology","3","-","-","-",42533,1
"153","Arcy-sur-Cure - Grotte du Bison","Unit I human remains 04","Unit I","France","cave",3.762094,47.590478,"MP/ Mousterian - Eurasia",40000,52000,"geology (based on position of layers), palynology","3","-","-","-",42533,1
"154","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","France","cave",3.762272,47.590528,"MP/ Chatelperronian",27000,40000,"14C (radiocarbon) dating, geology (based on position of layers), biostratigraphy (large mammal), palynology","3","1389","-","-",42630,1
"155","Ariendorf","2 fauna","Loess Bed II","Germany","open air",7.3,50.5166667,"MP/ Middle Paleolithic - Eurasia",121000,220000,"TL (thermoluminescence) dating, biostratigraphy (small mammal), biostratigraphy (large mammal)","-","25","","-",145107,0.693990240373675
"156","Arlanpe","Arlanpe SQ2 level VI fauna","Nivel VI","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"biostratigraphy (small mammal),U series (uranium-thorium) dating,AAR (amino acid racemization) dating","6-5e","72","-","-",184271,0.67693532439605
"157","Arlanpe","Arlanpe SQ2 level 5 fauna","Nivel 5","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"biostratigraphy (small mammal),U series (uranium-thorium) dating,AAR (amino acid racemization) dating","6-5e","39","-","-",184271,0.67693532439605
"158","Arlanpe","Arlanpe SQ2 level 4 fauna","Nivel 4","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"biostratigraphy (small mammal),U series (uranium-thorium) dating,AAR (amino acid racemization) dating","6-5e","77","-","-",NA,NA
"159","Arlanpe","Arlanpe SQ3 level V fauna","Nivel V","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","22","-","-",NA,NA
"160","Arlanpe","Arlanpe SQ3 level IV fauna","Nivel IV","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","37","-","-",NA,NA
"161","Arlanpe","Arlanpe SQ3 level 3 fauna","Nivel 3","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","80","-","-",NA,NA
"162","Arlanpe","Arlanpe SQ3 level D fauna","Nivel D","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","292","-","-",NA,NA
"163","Arlanpe","Arlanpe Level I","Nivel I","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","-","-",NA,NA
"164","Arlanpe","Arlanpe Level II","Nivel II","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","-","-",20830,1
"165","Arlanpe","Arlanpe Level III","Nivel III","Spain","cave",-2.763036,43.192885,"",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","-","-",NA,NA
"166","Arlanpe","Arlanpe Level 2","Nivel 2","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","-","-",27298,1
"167","Arlanpe","Arlanpe Level I Micromammals","Nivel I","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",NA,NA
"168","Arlanpe","Arlanpe Level I-II Micromammals","Nivel I","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",NA,NA
"169","Arlanpe","Arlanpe Level I-II Micromammals","Nivel II","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",20830,1
"170","Arlanpe","Arlanpe Level II Micromammals","Nivel II","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",20830,1
"171","Arlanpe","Arlanpe Level II-IV Micromammals","Nivel II","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",20830,1
"172","Arlanpe","Arlanpe Level II-IV Micromammals","Nivel III","Spain","cave",-2.763036,43.192885,"",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"173","Arlanpe","Arlanpe Level II-IV Micromammals","Nivel IV","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"174","Arlanpe","Arlanpe SQ3 Level V Micromammals","Nivel V","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"175","Arlanpe","Arlanpe Level V-VI Micromammals","Nivel V","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"176","Arlanpe","Arlanpe Level V-VI Micromammals","Nivel VI","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"biostratigraphy (small mammal),U series (uranium-thorium) dating,AAR (amino acid racemization) dating","6-5e","","","-",184271,0.67693532439605
"177","Arlanpe","Arlanpe SQ2 Level VI Micromammals","Nivel VI","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"biostratigraphy (small mammal),U series (uranium-thorium) dating,AAR (amino acid racemization) dating","6-5e","","","-",184271,0.67693532439605
"178","Arlanpe","Arlanpe Level 2 Micromammals","Nivel 2","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",27298,1
"179","Arlanpe","Arlanpe SQ3 Level 3 Micromammals","Nivel 3","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"180","Arlanpe","Arlanpe SQ2 Level 4 Micromammals","Nivel 4","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"biostratigraphy (small mammal),U series (uranium-thorium) dating,AAR (amino acid racemization) dating","6-5e","","","-",NA,NA
"181","Arlanpe","Arlanpe Level A Micromammals","Nivel A","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",NA,NA
"182","Arlanpe","Arlanpe Level A-B Micromammals","Nivel A","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",NA,NA
"183","Arlanpe","Arlanpe Level A-B Micromammals","Nivel B","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",NA,NA
"184","Arlanpe","Arlanpe Level B Micromammals","Nivel B","Spain","cave",-2.763036,43.192885,"",1590,70600,"AAR (amino acid racemization) dating","4-1","","","-",NA,NA
"185","Arlanpe","Arlanpe SQ3 Level C Micromammals","Nivel C","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"186","Arlanpe","Arlanpe SQ3 Level C-D Micromammals","Nivel C","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"187","Arlanpe","Arlanpe SQ3 Level C-D Micromammals","Nivel D","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"188","Arlanpe","Arlanpe SQ3 Level D Micromammals","Nivel D","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"189","Arlanpe","Arlanpe SQ3 Level IV Micromammals","Nivel IV","Spain","cave",-2.763036,43.192885,"MP/ Middle Paleolithic - Eurasia",70600,218529,"AAR (amino acid racemization) dating,biostratigraphy (small mammal),U series (uranium-thorium) dating","6-5e","","","-",NA,NA
"190","Arma delle Manie","Fauna","Unit I","Italy","cave",8.375594,44.198639,"MP/ Mousterian - Eurasia",42000,69000,"geology (based on position of layers), biostratigraphy (small mammal)","-","1897","-","-",NA,NA
"191","Arma delle Manie","Fauna","Unit II","Italy","cave",8.375594,44.198639,"MP/ Mousterian - Eurasia",42000,69000,"geology (based on position of layers), biostratigraphy (small mammal)","-","1897","-","-",NA,NA
"192","Arma delle Manie","Fauna","Unit III","Italy","cave",8.375594,44.198639,"MP/ Mousterian - Eurasia",42000,69000,"geology (based on position of layers), biostratigraphy (small mammal)","4","1897","-","-",NA,NA
"193","Arma delle Manie","Fauna","Unit IV","Italy","cave",8.375594,44.198639,"MP/ Mousterian - Eurasia",42000,69000,"geology (based on position of layers), biostratigraphy (small mammal)","4","1897","-","-",NA,NA
"194","Arma delle Manie","Fauna","Unit V","Italy","cave",8.375594,44.198639,"MP/ Mousterian - Eurasia",42000,69000,"geology (based on position of layers), biostratigraphy (small mammal)","4","1897","-","-",NA,NA
"195","Arma delle Manie","Fauna","Unit VI","Italy","cave",8.375594,44.198639,"MP/ Mousterian - Eurasia",42000,69000,"geology (based on position of layers), biostratigraphy (small mammal)","4","1897","-","-",NA,NA
"196","Arma delle Manie","Fauna","Unit VII","Italy","cave",8.375594,44.198639,"MP/ Mousterian - Eurasia",51000,76900,"ESR (electron spin resonance) dating, geology (based on position of layers), biostratigraphy (small mammal)","4","1897","-","-",60000,0.999995595174642
"197","Arrillor","Amk human remains","Amk","Spain","cave",-2.7387,42.9713,"MP/ Mousterian - Eurasia",44500,46900,"14C (radiocarbon) dating","-","-","-","-",NA,NA
"198","Arrillor","Amk fauna","Amk","Spain","cave",-2.7387,42.9713,"MP/ Mousterian - Eurasia",44500,46900,"14C (radiocarbon) dating","-","376","-","-",NA,NA
"199","Arrillor","Smk-I fauna","Smk-l","Spain","cave",-2.7387,42.9713,"MP/ Mousterian - Eurasia",41400,44800,"14C (radiocarbon) dating","-","368","-","-",NA,NA
"200","Arrillor","Lmc fauna","Lmc","Spain","cave",-2.7387,42.9713,"MP/ Mousterian - Eurasia",36100,38100,"14C (radiocarbon) dating","-","805","11","-",NA,NA
"201","Artenac","Artenac Layer 10 Fauna","Unit 10","France","cave",0.331572,45.838356,"LP/ Acheulean - Europe",116000,126000,"archaeological (cultural) stratigraphy, biostratigraphy (large mammal)","5e","","","-",NA,NA
"202","Artenac","Artenac Layer 9 Fauna","Unit 9","France","cave",0.331572,45.838356,"MP/ Mousterian - Eurasia",71000,126000,"archaeological (cultural) stratigraphy, biostratigraphy (large mammal)","5","","","-",NA,NA
"203","Artenac","Artenac Layer 8 Fauna","Unit 8","France","cave",0.331572,45.838356,"MP/ Mousterian - Eurasia",71000,126000,"archaeological (cultural) stratigraphy, biostratigraphy (large mammal)","5","","","-",NA,NA
"204","Artenac","Artenac Layer 7 Fauna","Unit 7","France","cave",0.331572,45.838356,"MP/ Mousterian - Eurasia",71000,126000,"archaeological (cultural) stratigraphy, biostratigraphy (large mammal)","5","","","-",NA,NA
"205","Artenac","Artenac Layer 6/7 Fauna","Unit 6","France","cave",0.331572,45.838356,"MP/ Mousterian - Eurasia",71000,126000,"archaeological (cultural) stratigraphy, biostratigraphy (large mammal)","5","","","-",NA,NA
"206","Artenac","Artenac Layer 6/7 Fauna","Unit 7","France","cave",0.331572,45.838356,"MP/ Mousterian - Eurasia",71000,126000,"archaeological (cultural) stratigraphy, biostratigraphy (large mammal)","5","","","-",NA,NA
